parcel_ID,year,month,bareground,scenario,bareground_envzone,bareground_reported,bareground_none
"Altos 3 / Mezcla Cebada, Veza, Avena",2,9,FALSE,year2,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",2,10,FALSE,year2,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",2,11,FALSE,year2,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",2,12,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,1,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,2,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,3,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,4,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,5,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,6,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,7,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,8,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,9,TRUE,year0,TRUE,TRUE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,10,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,11,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,12,FALSE,year0,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,1,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,2,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,3,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,4,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,5,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,6,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,7,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,8,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,9,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,10,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,11,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,1,12,FALSE,year1,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,1,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,2,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,3,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,4,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,5,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,6,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,7,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,8,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,9,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,10,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,11,FALSE,year2,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,2,12,FALSE,year2,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,1,FALSE,year0,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,2,FALSE,year0,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,3,FALSE,year0,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,4,FALSE,year0,FALSE,FALSE,FALSE
